date,frame_id,human_id,processing_time,violation_type,violation_probability,screenshot_path
2026-01-21,4,human_1,21:02:29.735,no_helmet,0.82,frames/frame_000004.jpg
2026-01-21,4,human_1,21:02:29.735,no_vest,0.76,frames/frame_000004.jpg
2026-01-21,23,human_1,21:02:35.042,no_gloves,0.71,frames/frame_000023.jpg
2026-01-21,132,human_1,21:03:09.812,no_helmet,0.76,frames/frame_000132.jpg
2026-01-21,135,human_1,21:03:10.639,no_vest,0.65,frames/frame_000135.jpg
2026-01-21,148,human_1,21:03:14.377,no_gloves,0.7,frames/frame_000148.jpg
