date,frame_id,human_id,processing_time,violation_type,violation_probability,screenshot_path
2025-12-12,2,human_2,19:15:22.611,no_vest,0.78,frames/frame_000002.jpg
2025-12-12,4,human_2,19:15:23.264,no_helmet,0.85,frames/frame_000004.jpg
2025-12-12,27,human_1,19:15:30.889,no_helmet,0.76,frames/frame_000027.jpg
2025-12-12,41,human_1,19:15:35.555,no_vest,0.76,frames/frame_000041.jpg
2025-12-12,102,human_3,19:15:58.613,no_helmet,0.74,frames/frame_000102.jpg
2025-12-12,115,human_3,19:16:02.952,no_vest,0.69,frames/frame_000115.jpg
2025-12-12,128,human_3,19:16:07.189,no_gloves,0.61,frames/frame_000128.jpg
2025-12-12,161,human_1,19:16:22.176,no_helmet,0,frames/frame_000161.jpg
2025-12-12,161,human_1,19:16:22.176,no_vest,0,frames/frame_000161.jpg
2025-12-12,161,human_2,19:16:22.176,no_helmet,0.87,frames/frame_000161.jpg
2025-12-12,161,human_2,19:16:22.176,no_vest,0.6,frames/frame_000161.jpg
