date,frame_id,human_id,processing_time,violation_type,violation_probability,screenshot_path
2025-11-14,2,human_1,23:23:24.506,no_helmet,0.74,frames/frame_000002.jpg
2025-11-14,5,human_1,23:23:26.038,no_gloves,0.67,frames/frame_000005.jpg
